,database,topic,scuSentCharIdx,documentFile,docSentCharIdx,docSpanOieOffsets,docSpanOffsets,summarySpanOieOffsets,summarySpanOffsets
2460,2005,d413,6563,FT924-1650,2372,"2400, 2531","2417, 2469","6563, 6607;6737, 6779","6563, 6607"
2461,2005,d413,6563,FT924-1650,2372,"2372, 2444","2417, 2469","6563, 6582;6785, 6808","6563, 6607"
2462,2005,d413,6563,FT924-1650,2372,"2400, 2531","2417, 2469","6563, 6582;6785, 6808","6563, 6607"
2463,2005,d413,9924,FT924-1650,2372,"2372, 2444","2417, 2469","9924, 9936;10005, 10028","10001, 10027"
2464,2005,d413,9924,FT924-1650,2372,"2400, 2531","2417, 2469","9924, 9936;10005, 10028","10001, 10027"
2465,2005,d413,312,FT924-1650,2372,"2372, 2444","2389, 2416","312, 384","354, 383"
2466,2005,d413,6343,FT924-1650,3014,"3029, 3094;3107, 3192","3123, 3191","6343, 6562","6490, 6561"
2467,2005,d413,6343,FT924-1650,3014,"3029, 3094;3107, 3192","3123, 3191","6343, 6454;6490, 6562","6490, 6561"
2468,2005,d413,7347,FT932-13620,0,"0, 5;7, 18;45, 103","78, 112","7354, 7384;7386, 7422","7386, 7431"
2469,2005,d413,7347,FT932-13620,0,"7, 43","0, 43","7354, 7384;7386, 7422","7347, 7384"
2470,2005,d413,7347,FT932-13620,0,"7, 43","0, 43","7354, 7384;7424, 7468","7347, 7384"
2471,2005,d413,4779,FT932-13620,0,"86, 103;105, 113;120, 187","114, 186","4825, 4836;4842, 4864","4837, 4863"
2472,2005,d413,7347,FT932-13891,0,"0, 5;7, 18;45, 114","89, 123","7354, 7384;7386, 7422","7386, 7431"
2473,2005,d413,7347,FT932-13891,473,"473, 573","546, 573","7354, 7384;7386, 7422","7386, 7431"
2474,2005,d413,7347,FT932-13891,473,"549, 573;581, 606","546, 573","7354, 7384;7386, 7422","7386, 7431"
2475,2005,d413,7347,FT932-13891,0,"7, 43","0, 43","7354, 7384;7386, 7422","7347, 7384"
2476,2005,d413,7347,FT932-13891,0,"7, 43","0, 43","7354, 7384;7424, 7468","7347, 7384"
2477,2005,d413,4779,FT932-13891,0,"97, 114;116, 124;131, 198","114, 186","4825, 4836;4842, 4864","4837, 4863"
2478,2005,d413,6842,FT932-13891,607,"681, 737","674, 735","6842, 6856;6945, 7011","6980, 7011"
2479,2005,d413,6842,FT932-13891,607,"681, 737","674, 735","6842, 6863;6984, 7011","6980, 7011"
2480,2005,d413,3555,FT932-13891,607,"681, 737","674, 735","3555, 3567;3687, 3732","3683, 3731"
2481,2005,d413,498,FT932-13891,607,"681, 737","674, 735","498, 546","522, 545;585, 604"
2482,2005,d413,8766,FT932-13891,607,"681, 737","674, 735","8766, 8799","8782, 8813"
2483,2005,d413,312,FT932-13891,607,"607, 673","607, 737","312, 384","312, 353"
2484,2005,d413,312,FT932-13891,607,"681, 737","607, 737","312, 384","312, 353"
2485,2005,d413,2592,FT932-13891,738,"738, 848","738, 806","2592, 2639","2592, 2649"
2486,2005,d413,7347,FT932-13891,738,"738, 848","738, 806","7354, 7384;7424, 7468","7432, 7478"
2487,2005,d413,7347,FT933-15473,0,"0, 5;7, 43","0, 43","7354, 7384;7386, 7422","7347, 7384"
2488,2005,d413,7347,FT933-15473,0,"0, 5;7, 43","0, 43","7354, 7384;7424, 7468","7347, 7384"
2489,2005,d413,2592,FT933-15473,245,"245, 338","245, 301","2592, 2639","2592, 2649"
2490,2005,d413,7347,FT933-15473,245,"245, 338","245, 301","7354, 7384;7424, 7468","7432, 7478"
2491,2005,d413,6563,FT933-15473,537,"537, 544;585, 652","618, 678","6563, 6607;6737, 6779","6737, 6779"
2492,2005,d413,6563,FT933-15473,537,"641, 652;654, 679","618, 678","6563, 6607;6737, 6779","6737, 6779"
2493,2005,d413,10029,FT933-15473,537,"537, 544;585, 652","618, 678","10029, 10112","10070, 10112"
2494,2005,d413,10029,FT933-15473,537,"641, 652;654, 679","618, 678","10029, 10112","10070, 10112"
2495,2005,d413,8207,FT933-15473,537,"537, 544;585, 652","618, 678","8366, 8376;8383, 8409","8366, 8376"
2496,2005,d413,8207,FT933-15473,537,"641, 652;654, 679","618, 678","8366, 8376;8383, 8409","8366, 8376"
2497,2005,d413,5112,FT933-15473,537,"537, 544;585, 652","618, 678","5112, 5145","5112, 5167"
2498,2005,d413,5112,FT933-15473,537,"641, 652;654, 679","618, 678","5112, 5145","5112, 5167"
2499,2005,d413,1965,FT933-15473,537,"537, 544;585, 652","618, 678","1965, 1984;2021, 2066","2021, 2065"
2500,2005,d413,1965,FT933-15473,537,"641, 652;654, 679","618, 678","1965, 1984;2021, 2066","2021, 2065"
2501,2005,d413,118,FT933-15473,537,"537, 544;585, 652","618, 678","118, 239","181, 238"
2502,2005,d413,118,FT933-15473,537,"641, 652;654, 679","618, 678","118, 239","181, 238"
2503,2005,d413,118,FT933-15473,537,"537, 544;585, 652","618, 678","118, 120;185, 239","181, 238"
2504,2005,d413,118,FT933-15473,537,"641, 652;654, 679","618, 678","118, 120;185, 239","181, 238"
2505,2005,d413,6842,FT933-15473,788,"788, 853;855, 917","855, 916","6842, 6856;6945, 7011","6980, 7011"
2506,2005,d413,6842,FT933-15473,788,"788, 853;855, 917","855, 916","6842, 6863;6984, 7011","6980, 7011"
2507,2005,d413,3555,FT933-15473,788,"788, 853;855, 917","855, 916","3555, 3567;3687, 3732","3683, 3731"
2508,2005,d413,498,FT933-15473,788,"788, 853;855, 917","855, 916","498, 546","522, 545;585, 604"
2509,2005,d413,8766,FT933-15473,788,"788, 853;855, 917","855, 916","8766, 8799","8782, 8813"
2510,2005,d413,312,FT933-15473,788,"788, 853;855, 917","788, 853","312, 384","312, 353"
2511,2005,d413,10156,FT933-15473,998,"998, 1018;1036, 1132","1036, 1068","10156, 10174;10265, 10291","10261, 10290"
2512,2005,d413,6563,FT933-15473,998,"998, 1018;1036, 1132","1036, 1068","6635, 6684","6631, 6684"
2513,2005,d413,3555,FT933-15473,998,"998, 1018;1036, 1132","1036, 1068","3555, 3567;3600, 3681","3611, 3637"
2514,2005,d413,547,FT933-15473,998,"998, 1018;1036, 1132","1036, 1068","547, 642","547, 584;605, 641"
2515,2005,d413,7347,FT933-15473,998,"998, 1034","998, 1034","7354, 7384;7386, 7422","7386, 7431"
2516,2005,d413,643,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","643, 673;682, 752","643, 680"
2517,2005,d413,3426,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","3442, 3468","3426, 3493"
2518,2005,d413,3426,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","3426, 3440;3442, 3447;3473, 3554","3426, 3493"
2519,2005,d413,4779,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","4779, 4786;4788, 4836","4788, 4836"
2520,2005,d413,7142,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","7142, 7193","7142, 7203"
2521,2005,d413,7142,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","7142, 7249","7142, 7203"
2522,2005,d413,9006,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","9006, 9042","9006, 9011;9022, 9042"
2523,2005,d413,2251,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","2283, 2334","2251, 2264;2316, 2334"
2524,2005,d413,10512,FT934-11976,432,"454, 468;474, 537","447, 468;503, 513","10512, 10542","10512, 10517;10528, 10541"
2525,2005,d413,8207,FT934-11976,432,"454, 468;474, 537","432, 446;469, 502","8411, 8438","8411, 8437"
2526,2005,d413,6563,FT934-11976,432,"454, 468;474, 537","432, 446;469, 502","6563, 6582;6785, 6808","6781, 6808"
2527,2005,d413,5267,FT934-11976,432,"454, 468;474, 537","432, 446;469, 502","5267, 5290;5367, 5411","5367, 5410"
2528,2005,d413,2178,FT934-11976,432,"454, 468;474, 537","432, 446;469, 502","2178, 2250","2208, 2249"
2529,2005,d413,2178,FT934-11976,432,"454, 468;474, 537","432, 446;469, 502","2194, 2201;2208, 2250","2208, 2249"
2530,2005,d413,240,FT934-11976,432,"454, 468;474, 537","432, 446;469, 502","240, 250;252, 311","240, 250;271, 310"
2531,2005,d413,6563,FT934-11976,696,"746, 774;778, 793","696, 710;757, 791","6563, 6607;6609, 6648","6563, 6607"
2532,2005,d413,6563,FT934-11976,696,"746, 774;778, 793","696, 710;757, 791","6563, 6607;6737, 6779","6563, 6607"
2533,2005,d413,6563,FT934-11976,696,"746, 774;778, 793","696, 710;757, 791","6563, 6582;6785, 6808","6563, 6607"
2534,2005,d413,9924,FT934-11976,696,"746, 774;778, 793","696, 710;757, 791","9924, 9936;10005, 10028","10001, 10027"
2535,2005,d413,4779,FT934-11976,696,"696, 774;786, 845","794, 844","4825, 4836;4842, 4864","4837, 4863"
2536,2005,d413,5947,FT941-9344,0,"0, 35;52, 124","52, 91","5947, 5996","5947, 5995"
2537,2005,d413,1067,FT944-10038,0,"0, 99;154, 268","0, 233","1067, 1143;1156, 1178","1067, 1177"
2538,2005,d413,1067,FT944-10038,0,"0, 99;270, 298","0, 233","1067, 1143;1156, 1178","1067, 1177"
2539,2005,d413,1067,FT944-10038,0,"0, 99;154, 268","0, 233","1067, 1132;1148, 1178","1067, 1177"
2540,2005,d413,1067,FT944-10038,0,"0, 99;270, 298","0, 233","1067, 1132;1148, 1178","1067, 1177"
2541,2005,d413,1179,FT944-1455,0,"35, 113","78, 113","1179, 1190;1215, 1263","1224, 1262"
2542,2005,d413,4056,FT944-1455,0,"35, 113","78, 113","4084, 4153","4086, 4120"
2543,2005,d413,6041,FT944-1455,0,"35, 113","78, 113","6078, 6160","6107, 6143"
2544,2005,d413,7804,FT944-1455,0,"35, 113","78, 113","7870, 7884;7896, 7934","7804, 7824;7896, 7933"
2545,2005,d413,4056,FT944-1455,0,"35, 113","0, 77","4084, 4153","4121, 4154"
2546,2005,d413,4056,FT944-1455,184,"215, 226;228, 246","184, 187;212, 296","4084, 4153","4121, 4154"
2547,2005,d413,7804,FT944-1455,0,"35, 113","0, 77","7804, 7884","7825, 7895"
2548,2005,d413,7804,FT944-1455,184,"215, 226;228, 246","184, 187;212, 296","7804, 7884","7825, 7895"
2549,2005,d413,1264,FT944-1455,0,"113, 183","115, 182","1264, 1314","1264, 1313"
2550,2005,d413,8102,FT944-1455,472,"472, 481;505, 559","505, 558","8102, 8165","8102, 8169"
2551,2005,d413,8102,FT944-1455,472,"472, 481;505, 559","505, 558","8135, 8169","8102, 8169"
2552,2005,d413,5004,FT944-1455,472,"472, 481;505, 559","505, 558","5004, 5080","5031, 5080"
2553,2005,d413,1965,FT944-1455,472,"472, 481;505, 559","505, 558","1965, 2019","1965, 2019"
2554,2005,d413,385,FT944-1455,472,"472, 481;505, 559","505, 558","385, 439","385, 439"
2555,2005,d413,9924,FT944-1455,472,"472, 503","493, 503","9924, 9999","9924, 9960"
2556,2005,d413,6563,FT944-1455,472,"472, 503","493, 503","6563, 6566;6693, 6714","6704, 6714"
2557,2005,d413,6563,FT944-1455,472,"472, 503","493, 503","6696, 6714;6722, 6735","6704, 6714"
2558,2005,d413,60,FT944-1455,472,"472, 503","472, 492","60, 117","60, 116"
2559,2005,d413,60,FT944-1455,560,"560, 614","560, 589;616, 640;676, 697","60, 117","60, 116"
2560,2005,d413,60,FT944-1455,560,"614, 698","560, 589;616, 640;676, 697","60, 117","60, 116"
2561,2005,d413,1713,FT944-1455,472,"472, 503","472, 492","1713, 1787","1713, 1788"
2562,2005,d413,1713,FT944-1455,560,"560, 614","560, 589;616, 640;676, 697","1713, 1787","1713, 1788"
2563,2005,d413,1713,FT944-1455,560,"614, 698","560, 589;616, 640;676, 697","1713, 1787","1713, 1788"
2564,2005,d413,6343,FT944-1455,472,"472, 503","472, 492","6343, 6562","6343, 6406"
2565,2005,d413,6343,FT944-1455,560,"560, 614","560, 589;616, 640;676, 697","6343, 6562","6343, 6406"
2566,2005,d413,6343,FT944-1455,560,"614, 698","560, 589;616, 640;676, 697","6343, 6562","6343, 6406"
2567,2005,d413,6343,FT944-1455,472,"472, 503","472, 492","6343, 6454;6490, 6562","6343, 6406"
2568,2005,d413,6343,FT944-1455,560,"560, 614","560, 589;616, 640;676, 697","6343, 6454;6490, 6562","6343, 6406"
2569,2005,d413,6343,FT944-1455,560,"614, 698","560, 589;616, 640;676, 697","6343, 6454;6490, 6562","6343, 6406"
2570,2005,d413,7991,FT944-1455,472,"472, 503","472, 492","8015, 8039","7991, 8050"
2571,2005,d413,7991,FT944-1455,560,"560, 614","560, 589;616, 640;676, 697","8015, 8039","7991, 8050"
2572,2005,d413,7991,FT944-1455,560,"614, 698","560, 589;616, 640;676, 697","8015, 8039","7991, 8050"
2573,2005,d413,7991,FT944-1455,472,"472, 503","472, 492","7991, 8101","7991, 8050"
2574,2005,d413,7991,FT944-1455,560,"560, 614","560, 589;616, 640;676, 697","7991, 8101","7991, 8050"
2575,2005,d413,7991,FT944-1455,560,"614, 698","560, 589;616, 640;676, 697","7991, 8101","7991, 8050"
2576,2005,d413,10156,FT944-1455,472,"472, 503","472, 492","10156, 10174;10265, 10291","10156, 10174"
2577,2005,d413,10156,FT944-1455,560,"560, 614","560, 589;616, 640;676, 697","10156, 10174;10265, 10291","10156, 10174"
2578,2005,d413,10156,FT944-1455,560,"614, 698","560, 589;616, 640;676, 697","10156, 10174;10265, 10291","10156, 10174"
2579,2005,d413,10156,FT944-1455,560,"560, 614","590, 614","10156, 10174;10203, 10259","10203, 10223"
2580,2005,d413,6842,FT944-1455,560,"560, 614","590, 614","6842, 6856;6945, 7011","6945, 6979"
2581,2005,d413,312,FT944-1455,560,"614, 698","641, 675","312, 384","354, 383"
2582,2005,d413,2251,FT944-1455,699,"706, 711;719, 753","713, 743","2283, 2334","2291, 2315"
2583,2005,d413,10512,FT944-1455,699,"706, 711;719, 753","713, 743","10512, 10542","10518, 10527"
2584,2005,d413,7533,FT944-1455,699,"811, 891","813, 890","7533, 7580","7533, 7580"
2585,2005,d413,7533,FT944-1455,699,"811, 891","813, 890","7533, 7567;7582, 7623","7533, 7580"
2586,2005,d413,7347,FT944-1455,699,"699, 711","699, 711;744, 753","7354, 7384;7386, 7422","7347, 7384"
2587,2005,d413,7347,FT944-1455,699,"706, 711;719, 753","699, 711;744, 753","7354, 7384;7386, 7422","7347, 7384"
2588,2005,d413,7347,FT944-1455,699,"699, 711","699, 711;744, 753","7354, 7384;7424, 7468","7347, 7384"
2589,2005,d413,7347,FT944-1455,699,"706, 711;719, 753","699, 711;744, 753","7354, 7384;7424, 7468","7347, 7384"
2590,2005,d413,3976,FT944-1455,1304,"1304, 1337;1420, 1479","1304, 1337;1420, 1478","3998, 4055","3976, 4054"
2591,2005,d413,2724,FT944-17588,0,"0, 63;65, 144","93, 167;206, 225","2724, 2776","2724, 2775"
2592,2005,d413,2724,FT944-17588,0,"130, 226","93, 167;206, 225","2724, 2776","2724, 2775"
2593,2005,d413,6842,FT944-17588,1848,"1849, 1944","1848, 1925","6842, 6856;6945, 7011","6980, 7011"
2594,2005,d413,6842,FT944-17588,1848,"1849, 1944","1848, 1925","6842, 6863;6984, 7011","6980, 7011"
2595,2005,d413,3555,FT944-17588,1848,"1849, 1944","1848, 1925","3555, 3567;3687, 3732","3683, 3731"
2596,2005,d413,498,FT944-17588,1848,"1849, 1944","1848, 1925","498, 546","522, 545;585, 604"
2597,2005,d413,8766,FT944-17588,1848,"1849, 1944","1848, 1925","8766, 8799","8782, 8813"
2598,2005,d413,4056,FT944-4626,0,"0, 5;7, 52;54, 237","0, 84;108, 167","4306, 4393","4306, 4394"
2599,2005,d413,9344,FT944-4626,0,"0, 5;7, 52;54, 237","0, 84;108, 167","9344, 9405","9361, 9404"
2600,2005,d422,422,FT911-1128,0,"0, 23;69, 94","0, 22;68, 92","510, 518;520, 539","506, 538"
2601,2005,d422,2185,FT911-1128,0,"0, 23;69, 94","0, 22;68, 92","2185, 2256","2185, 2202;2232, 2256"
2602,2005,d422,2185,FT911-1128,0,"0, 23;25, 67","0, 66","2185, 2256","2203, 2231"
2603,2005,d422,2185,FT911-1128,0,"0, 23;69, 94","0, 66","2185, 2256","2203, 2231"
2604,2005,d422,2326,FT911-5359,0,"0, 99","0, 99","2326, 2384","2326, 2384"
2605,2005,d422,1709,FT923-1946,554,"554, 672","554, 630","1812, 1824;1831, 1911","1869, 1950"
2606,2005,d422,4737,FT923-1946,554,"554, 672","554, 630","4737, 4815","4737, 4772;4797, 4815"
2607,2005,d422,10006,FT923-1946,554,"554, 672","554, 630","10006, 10078","10006, 10078"
2608,2005,d422,3426,FT923-1946,554,"554, 672","554, 630","3426, 3442;3444, 3517","3444, 3479;3555, 3584"
2609,2005,d422,3426,FT923-1946,554,"554, 672","554, 630","3426, 3442;3444, 3479;3555, 3656","3444, 3479;3555, 3584"
2610,2005,d422,8710,FT923-1946,554,"554, 672","554, 630","8766, 8847","8727, 8847"
2611,2005,d422,4737,FT923-1946,554,"554, 672","554, 589;631, 672","4737, 4815","4773, 4796"
2612,2005,d422,4737,FT923-1946,554,"554, 672","554, 589","4800, 4855","4816, 4855"
2613,2005,d422,3426,FT923-1946,1187,"1187, 1256","1187, 1206;1215, 1290","3426, 3442;3444, 3517","3480, 3554"
2614,2005,d422,253,FT931-5187,0,"0, 30;131, 215","167, 214","253, 266;268, 312","253, 340"
2615,2005,d422,253,FT931-5187,0,"0, 30;131, 215","167, 214","307, 312;317, 340","253, 340"
2616,2005,d422,2455,FT931-5187,0,"0, 30;131, 215","167, 214","2455, 2579","2520, 2578"
2617,2005,d422,2455,FT931-5187,0,"0, 30;131, 215","167, 214","2520, 2579","2520, 2578"
2618,2005,d422,2037,FT931-5189,115,"115, 189","115, 196","2037, 2103","2037, 2102"
2619,2005,d422,2037,FT931-5189,115,"172, 205","115, 196","2037, 2103","2037, 2102"
2620,2005,d422,2037,FT931-5189,115,"115, 189","115, 196","2068, 2103","2037, 2102"
2621,2005,d422,2037,FT931-5189,115,"172, 205","115, 196","2068, 2103","2037, 2102"
2622,2005,d422,7969,FT931-5189,115,"115, 189","115, 196","7969, 7991","7969, 8036"
2623,2005,d422,7969,FT931-5189,115,"172, 205","115, 196","7969, 7991","7969, 8036"
2624,2005,d422,7969,FT931-5189,115,"115, 189","115, 196","7969, 7971;7996, 8071","7969, 8036"
2625,2005,d422,7969,FT931-5189,115,"172, 205","115, 196","7969, 7971;7996, 8071","7969, 8036"
2626,2005,d422,2580,FT932-15805,0,"0, 56;66, 115","0, 114","2580, 2663","2632, 2662"
2627,2005,d422,2580,FT932-15805,0,"0, 56;66, 115","0, 114","2605, 2663","2632, 2662"
2628,2005,d422,118,FT941-2090,0,"0, 95","35, 94","118, 145;147, 176","118, 176"
2629,2005,d422,118,FT941-2090,0,"0, 17;30, 95","35, 94","118, 145;147, 176","118, 176"
2630,2005,d422,118,FT941-2090,0,"0, 95","35, 94","118, 221","118, 176"
2631,2005,d422,118,FT941-2090,0,"0, 17;30, 95","35, 94","118, 221","118, 176"
2632,2005,d422,118,FT941-2090,0,"0, 95","35, 94","118, 145;188, 221","118, 176"
2633,2005,d422,118,FT941-2090,0,"0, 17;30, 95","35, 94","118, 145;188, 221","118, 176"
2634,2005,d422,2664,FT942-10883,0,"0, 45","0, 96","2664, 2732","2664, 2744"
2635,2005,d422,2664,FT942-10883,0,"33, 95","0, 96","2664, 2732","2664, 2744"
2636,2005,d422,2664,FT942-10883,0,"60, 95;140, 150","0, 96","2664, 2732","2664, 2744"
2637,2005,d422,11092,FT943-7186,0,"0, 55","0, 77","11092, 11155","11092, 11154"
2638,2005,d422,11092,FT943-7186,0,"0, 168","0, 77","11092, 11155","11092, 11154"
2639,2005,d422,2746,FT943-7186,0,"0, 55","0, 77","2746, 2789","2746, 2811"
2640,2005,d422,2746,FT943-7186,0,"0, 168","0, 77","2746, 2789","2746, 2811"
2641,2005,d422,2746,FT943-7186,0,"0, 55","0, 77","2776, 2853","2746, 2811"
2642,2005,d422,2746,FT943-7186,0,"0, 168","0, 77","2776, 2853","2746, 2811"
2643,2005,d422,2746,FT943-7186,0,"0, 168","56, 127","2776, 2853","2812, 2852"
2644,2005,d422,2746,FT943-7186,0,"56, 77;82, 168","56, 127","2776, 2853","2812, 2852"
2645,2005,d422,11025,FT944-6708,0,"0, 117","0, 116","11025, 11091","11025, 11090"
2646,2005,d422,11025,FT944-6708,0,"0, 45;74, 117","0, 116","11025, 11091","11025, 11090"
2647,2005,d422,11025,FT944-6708,0,"0, 117","0, 116","11025, 11050;11061, 11091","11025, 11090"
2648,2005,d422,11025,FT944-6708,0,"0, 45;74, 117","0, 116","11025, 11050;11061, 11091","11025, 11090"
2649,2005,d422,9820,LA032090-0091,305,"305, 501","305, 501","9820, 9953","9820, 9952"
2650,2005,d422,9820,LA032090-0091,627,"712, 747;765, 917","691, 899","9820, 9953","9820, 9952"
2651,2005,d422,9820,LA032090-0091,305,"305, 501","305, 501","9850, 9953","9820, 9952"
2652,2005,d422,9820,LA032090-0091,627,"712, 747;765, 917","691, 899","9850, 9953","9820, 9952"
2653,2005,d422,9057,LA032090-0091,305,"305, 501","305, 501","9057, 9215","9057, 9215"
2654,2005,d422,9057,LA032090-0091,627,"712, 747;765, 917","691, 899","9057, 9215","9057, 9215"
2655,2005,d422,9057,LA032090-0091,305,"305, 501","305, 501","9057, 9118;9221, 9236","9057, 9215"
2656,2005,d422,9057,LA032090-0091,627,"712, 747;765, 917","691, 899","9057, 9118;9221, 9236","9057, 9215"
2657,2005,d422,4891,LA032090-0091,1425,"1454, 1490;1544, 1711","1625, 1721","4891, 4988","4891, 4987"
2658,2005,d422,4891,LA032090-0091,1425,"1625, 1722","1625, 1721","4891, 4988","4891, 4987"
2659,2005,d422,3867,LA032090-0091,1425,"1454, 1490;1544, 1711","1625, 1721","3867, 3956","3867, 3955"
2660,2005,d422,3867,LA032090-0091,1425,"1625, 1722","1625, 1721","3867, 3956","3867, 3955"
2661,2005,d422,3957,LA032090-0091,2468,"2468, 2562","2468, 2561","3957, 4041","3957, 4040"
2662,2005,d422,3957,LA032090-0091,2468,"2490, 2562","2468, 2561","3957, 4041","3957, 4040"
2663,2005,d422,3957,LA032090-0091,2468,"2468, 2562","2468, 2561","3979, 4041","3957, 4040"
2664,2005,d422,3957,LA032090-0091,2468,"2490, 2562","2468, 2561","3979, 4041","3957, 4040"
2665,2005,d422,9490,LA032090-0091,2468,"2468, 2562","2468, 2561","9504, 9519","9490, 9533"
2666,2005,d422,9490,LA032090-0091,2468,"2490, 2562","2468, 2561","9504, 9519","9490, 9533"
2667,2005,d422,9490,LA032090-0091,2468,"2468, 2562","2468, 2561","9490, 9534","9490, 9533"
2668,2005,d422,9490,LA032090-0091,2468,"2490, 2562","2468, 2561","9490, 9534","9490, 9533"
2669,2005,d422,9625,LA032090-0091,2468,"2468, 2562","2468, 2561","9643, 9659","9625, 9688"
2670,2005,d422,9625,LA032090-0091,2468,"2490, 2562","2468, 2561","9643, 9659","9625, 9688"
2671,2005,d422,9625,LA032090-0091,2468,"2468, 2562","2468, 2561","9625, 9689","9625, 9688"
2672,2005,d422,9625,LA032090-0091,2468,"2490, 2562","2468, 2561","9625, 9689","9625, 9688"
2673,2005,d422,6715,LA032090-0091,6973,"6973, 7161;7163, 7179","6973, 7178","6715, 6816","6715, 6756;6818, 6831"
2674,2005,d422,6715,LA032090-0091,6973,"6973, 7161;7163, 7179","6973, 7178","6715, 6756;6818, 6904","6715, 6756;6818, 6831"
2675,2005,d422,3262,LA032090-0091,6973,"6973, 7161;7163, 7179","6973, 7178","3262, 3324","3262, 3323"
2676,2005,d422,3262,LA032090-0091,6973,"6973, 7161;7163, 7179","6973, 7178","3262, 3275;3289, 3324","3262, 3323"
